branch_id,brand,branch,bill_no,fact_no,session_no,table,seat_no,waiter,people_no,pay_type,disc_type,open_time,date,bill_time,bill_date,printed,posted,total,received,taxes,auto_grat,login_ref,cash_draw,sale_type,sale_area,acc_posted,discount,dollardisc,taxable,prt_time,prt_date,disc_pct,hidden,tax_table,account_no,rev_center,phone,cust_id,phone_id,gratovrpct,gratovramt,note,sls_name,cash_back,trans_id,start_stn,settle_stn,waiter0,send_time,assg_time,tray_ref,notaxamt,retn_time,address_id,addr_mode,advconvert,ready_time,dlv_time
11,Manam,Manam Greenhills,15998,0.0,0.0,35,0,101607,6,3,<NA>,11:18:41.993,2025-08-01,11:18:41.993,2025-08-01,True,False,4299.28,4299.28,165.35714285714283,-304.54,0,1,DINEIN1,1,False,551.18,0,False,11:18:41.993,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15998,0,0,0,11:18:41.993,0.0,1,0,0.0,0,0,0,11:18:41.993,11:18:41.993
11,Manam,Manam Greenhills,15999,0.0,0.0,31,0,101607,2,3,<NA>,12:07:58.41,2025-08-01,12:07:58.41,2025-08-01,True,False,799.73,799.73,45.26428571428571,-57.72,0,1,DINEIN1,1,False,75.45,0,False,12:07:58.41,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,15999,0,0,0,12:07:58.41,0.0,1,0,0.0,0,0,0,12:07:58.41,12:07:58.41
11,Manam,Manam Greenhills,16000,0.0,0.0,19,0,101607,2,1,<NA>,12:01:12.967,2025-08-01,12:01:12.967,2025-08-01,True,False,785.0,785.0,84.1,-59.58,0,1,DINEIN1,1,False,0.0,0,False,12:01:12.967,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16000,0,0,0,12:01:12.967,0.0,1,0,0.0,0,0,0,12:01:12.967,12:01:12.967
11,Manam,Manam Greenhills,16001,0.0,0.0,43,0,101607,4,3,<NA>,11:42:08.007,2025-08-01,11:42:08.007,2025-08-01,True,False,2133.0299999999997,2133.0299999999997,126.96571428571428,-161.88,0,1,DINEIN1,1,False,211.61,0,False,11:42:08.007,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16001,0,0,0,11:42:08.007,0.0,1,0,0.0,0,0,0,11:42:08.007,11:42:08.007
11,Manam,Manam Greenhills,16002,0.0,0.0,30,0,101607,3,3,SNR-SOLO,11:34:31.117,2025-08-01,11:34:31.117,2025-08-01,True,False,2062.5000099999997,2062.5000099999997,0.0,-140.25,0,1,DINEIN1,1,False,412.5,0,False,11:34:31.117,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16002,0,0,0,11:34:31.117,0.0,1,0,0.0,0,0,0,11:34:31.117,11:34:31.117
11,Manam,Manam Greenhills,16003,0.0,0.0,2,0,101607,2,3,<NA>,11:58:22.483,2025-08-01,11:58:22.483,2025-08-01,True,False,752.41,752.41,42.58428571428571,-54.3,0,1,DINEIN1,1,False,70.99,0,False,11:58:22.483,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16003,0,0,0,11:58:22.483,0.0,1,0,0.0,0,0,0,11:58:22.483,11:58:22.483
11,Manam,Manam Greenhills,16004,0.0,0.0,20,0,101607,10,3,<NA>,11:59:20.29,2025-08-01,11:59:20.29,2025-08-01,True,False,2574.14,2574.14,277.70714285714286,-214.2,0,1,DINEIN1,1,False,51.43,0,False,11:59:20.29,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16004,0,0,0,11:59:20.29,0.0,1,0,0.0,0,0,0,11:59:20.29,11:59:20.29
11,Manam,Manam Greenhills,16005,0.0,0.0,0,0,101607,0,10,<NA>,12:52:33.333,2025-08-01,12:52:33.333,2025-08-01,True,False,1260.0,1260.0,214.28,0.0,0,1,FOODPANDA,1,False,0.0,0,False,12:52:33.333,2025-08-01,0.0,False,1,0.0,FOODPANDA,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16005,0,0,0,12:52:33.333,0.0,1,0,0.0,0,0,0,12:52:33.333,12:52:33.333
11,Manam,Manam Greenhills,16006,0.0,0.0,0,0,101607,0,12,<NA>,12:54:30.447,2025-08-01,12:54:30.447,2025-08-01,True,False,550.0,550.0,58.93,0.0,0,1,GRABFOOD,1,False,0.0,0,False,12:54:30.447,2025-08-01,0.0,False,1,0.0,GRABFOOD,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16006,0,0,0,12:54:30.447,0.0,1,0,0.0,0,0,0,12:54:30.447,12:54:30.447
11,Manam,Manam Greenhills,16008,0.0,0.0,14,0,101607,2,1,<NA>,12:12:51.513,2025-08-01,12:12:51.513,2025-08-01,True,False,1832.77,1832.77,112.23428571428572,-143.1,0,1,DINEIN1,1,False,187.06,0,False,12:12:51.513,2025-08-01,0.0,False,1,0.0,DINEIN1,0.0,0,0,-99.99,-10000000000,<NA>,0.0,0,16008,0,0,0,12:12:51.513,0.0,1,0,0.0,0,0,0,12:12:51.513,12:12:51.513
